Date,Index Category,Sub Category,Region, Plow , Index , Phigh ,type
6/1/2020,Chemical,Acid,Permian, 67.17 , 119.35 , 198.74 ,Normalized Price
7/1/2020,Chemical,Acid,Permian, 63.08 , 116.78 , 210.94 ,Normalized Price
8/1/2020,Chemical,Acid,Permian, 57.22 , 113.55 , 217.46 ,Normalized Price
9/1/2020,Chemical,Acid,Permian, 49.93 , 110.84 , 210.20 ,Normalized Price
10/1/2020,Chemical,Acid,Permian, 44.10 , 102.70 , 204.00 ,Normalized Price
11/1/2020,Chemical,Acid,Permian, 40.48 , 98.26 , 192.55 ,Normalized Price
12/1/2020,Chemical,Acid,Permian, 38.74 , 94.72 , 189.89 ,Normalized Price
1/1/2021,Chemical,Acid,Permian, 38.27 , 86.94 , 181.26 ,Normalized Price
2/1/2021,Chemical,Acid,Permian, 38.28 , 83.58 , 174.36 ,Normalized Price
3/1/2021,Chemical,Acid,Permian, 37.63 , 79.07 , 165.85 ,Normalized Price
4/1/2021,Chemical,Acid,Permian, 38.55 , 82.48 , 169.95 ,Normalized Price
5/1/2021,Chemical,Acid,Permian, 43.70 , 95.33 , 193.11 ,Normalized Price
6/1/2021,Chemical,Acid,Permian, 47.16 , 105.62 , 211.63 ,Normalized Price
7/1/2021,Chemical,Acid,Permian, 47.21 , 105.01 , 218.00 ,Normalized Price
8/1/2021,Chemical,Acid,Permian, 47.51 , 107.39 , 223.10 ,Normalized Price
9/1/2021,Chemical,Acid,Permian, 51.00 , 109.55 , 214.33 ,Normalized Price
10/1/2021,Chemical,Acid,Permian, 55.99 , 111.27 , 207.31 ,Normalized Price
11/1/2021,Chemical,Acid,Permian, 59.08 , 113.17 , 198.44 ,Normalized Price
12/1/2021,Chemical,Acid,Permian, 59.73 , 111.32 , 194.60 ,Normalized Price
1/1/2022,Chemical,Acid,Permian, 54.41 , 110.09 , 187.50 ,Normalized Price
2/1/2022,Chemical,Acid,Permian, 53.01 , 109.76 , 185.84 ,Normalized Price
3/1/2022,Chemical,Acid,Permian, 51.89 , 108.85 , 179.97 ,Normalized Price
4/1/2022,Chemical,Acid,Permian, 50.04 , 108.34 , 176.96 ,Normalized Price
1/1/2018,Chemical,Breaker,Permian, 82.43 , 100.00 , 102.54 ,Normalized Price
2/1/2018,Chemical,Breaker,Permian, 84.47 , 101.32 , 103.68 ,Normalized Price
3/1/2018,Chemical,Breaker,Permian, 80.92 , 98.64 , 101.47 ,Normalized Price
4/1/2018,Chemical,Breaker,Permian, 82.32 , 100.01 , 102.53 ,Normalized Price
5/1/2018,Chemical,Breaker,Permian, 79.20 , 97.59 , 101.00 ,Normalized Price
6/1/2018,Chemical,Breaker,Permian, 80.94 , 96.87 , 100.16 ,Normalized Price
7/1/2018,Chemical,Breaker,Permian, 81.89 , 96.03 , 100.02 ,Normalized Price
8/1/2018,Chemical,Breaker,Permian, 78.91 , 95.35 , 98.82 ,Normalized Price
9/1/2018,Chemical,Breaker,Permian, 76.53 , 94.81 , 98.40 ,Normalized Price
10/1/2018,Chemical,Breaker,Permian, 79.76 , 97.23 , 121.72 ,Normalized Price
11/1/2018,Chemical,Breaker,Permian, 77.21 , 96.31 , 140.37 ,Normalized Price
12/1/2018,Chemical,Breaker,Permian, 79.79 , 96.41 , 141.94 ,Normalized Price
1/1/2019,Chemical,Breaker,Permian, 79.79 , 95.66 , 163.96 ,Normalized Price
2/1/2019,Chemical,Breaker,Permian, 81.06 , 103.21 , 181.07 ,Normalized Price
3/1/2019,Chemical,Breaker,Permian, 83.94 , 121.74 , 194.76 ,Normalized Price
4/1/2019,Chemical,Breaker,Permian, 85.68 , 119.63 , 206.80 ,Normalized Price
5/1/2019,Chemical,Breaker,Permian, 86.90 , 122.39 , 216.44 ,Normalized Price
6/1/2019,Chemical,Breaker,Permian, 88.64 , 144.16 , 223.05 ,Normalized Price
7/1/2019,Chemical,Breaker,Permian, 88.56 , 150.17 , 229.44 ,Normalized Price
8/1/2019,Chemical,Breaker,Permian, 89.20 , 167.58 , 234.55 ,Normalized Price
9/1/2019,Chemical,Breaker,Permian, 98.04 , 181.50 , 238.64 ,Normalized Price
10/1/2019,Chemical,Breaker,Permian, 114.02 , 192.64 , 241.91 ,Normalized Price
11/1/2019,Chemical,Breaker,Permian, 125.31 , 201.55 , 244.08 ,Normalized Price
12/1/2019,Chemical,Breaker,Permian, 134.35 , 206.46 , 246.86 ,Normalized Price
1/1/2020,Chemical,Breaker,Permian, 133.84 , 204.45 , 248.53 ,Normalized Price
2/1/2020,Chemical,Breaker,Permian, 125.42 , 205.58 , 245.67 ,Normalized Price
3/1/2020,Chemical,Breaker,Permian, 120.26 , 202.18 , 239.44 ,Normalized Price
4/1/2020,Chemical,Breaker,Permian, 114.50 , 203.76 , 238.49 ,Normalized Price
5/1/2020,Chemical,Breaker,Permian, 112.60 , 203.59 , 232.80 ,Normalized Price
6/1/2020,Chemical,Breaker,Permian, 111.78 , 195.31 , 231.79 ,Normalized Price
7/1/2020,Chemical,Breaker,Permian, 125.30 , 198.94 , 230.97 ,Normalized Price
8/1/2020,Chemical,Breaker,Permian, 136.12 , 204.70 , 230.32 ,Normalized Price
9/1/2020,Chemical,Breaker,Permian, 144.77 , 205.77 , 229.80 ,Normalized Price
10/1/2020,Chemical,Breaker,Permian, 151.69 , 204.47 , 229.38 ,Normalized Price
11/1/2020,Chemical,Breaker,Permian, 157.23 , 203.51 , 229.05 ,Normalized Price
12/1/2020,Chemical,Breaker,Permian, 161.66 , 206.16 , 228.34 ,Normalized Price
1/1/2021,Chemical,Breaker,Permian, 153.14 , 204.78 , 227.77 ,Normalized Price
2/1/2021,Chemical,Breaker,Permian, 143.27 , 203.67 , 227.31 ,Normalized Price
3/1/2021,Chemical,Breaker,Permian, 143.34 , 202.79 , 226.95 ,Normalized Price
4/1/2021,Chemical,Breaker,Permian, 139.14 , 204.09 , 226.66 ,Normalized Price
5/1/2021,Chemical,Breaker,Permian, 147.19 , 208.37 , 226.42 ,Normalized Price
6/1/2021,Chemical,Breaker,Permian, 152.74 , 208.97 , 226.24 ,Normalized Price
7/1/2021,Chemical,Breaker,Permian, 158.36 , 212.27 , 226.09 ,Normalized Price
8/1/2021,Chemical,Breaker,Permian, 159.72 , 211.83 , 225.97 ,Normalized Price
9/1/2021,Chemical,Breaker,Permian, 163.95 , 211.48 , 225.87 ,Normalized Price
10/1/2021,Chemical,Breaker,Permian, 164.19 , 214.13 , 225.79 ,Normalized Price
11/1/2021,Chemical,Breaker,Permian, 164.38 , 208.81 , 225.70 ,Normalized Price
12/1/2021,Chemical,Breaker,Permian, 149.74 , 200.08 , 226.05 ,Normalized Price
1/1/2022,Chemical,Breaker,Permian, 152.82 , 194.55 , 227.45 ,Normalized Price
2/1/2022,Chemical,Breaker,Permian, 148.62 , 197.65 , 228.57 ,Normalized Price
3/1/2022,Chemical,Breaker,Permian, 151.92 , 200.14 , 229.09 ,Normalized Price
4/1/2022,Chemical,Breaker,Permian, 152.35 , 199.61 , 229.76 ,Normalized Price
1/1/2018,Compression,Compression Price Index,Permian, 55.17 , 100.00 , 158.62 ,Normalized Price
2/1/2018,Compression,Compression Price Index,Permian, 54.42 , 100.72 , 160.69 ,Normalized Price
3/1/2018,Compression,Compression Price Index,Permian, 58.78 , 102.74 , 162.97 ,Normalized Price
4/1/2018,Compression,Compression Price Index,Permian, 58.41 , 97.21 , 156.92 ,Normalized Price
5/1/2018,Compression,Compression Price Index,Permian, 57.97 , 92.61 , 151.87 ,Normalized Price
6/1/2018,Compression,Compression Price Index,Permian, 57.11 , 90.50 , 149.35 ,Normalized Price
7/1/2018,Compression,Compression Price Index,Permian, 56.43 , 89.90 , 150.06 ,Normalized Price
8/1/2018,Compression,Compression Price Index,Permian, 55.96 , 88.64 , 148.61 ,Normalized Price
9/1/2018,Compression,Compression Price Index,Permian, 56.42 , 88.25 , 147.90 ,Normalized Price
10/1/2018,Compression,Compression Price Index,Permian, 56.43 , 88.16 , 148.25 ,Normalized Price
11/1/2018,Compression,Compression Price Index,Permian, 56.37 , 88.52 , 150.11 ,Normalized Price
12/1/2018,Compression,Compression Price Index,Permian, 54.93 , 85.92 , 145.53 ,Normalized Price
1/1/2019,Compression,Compression Price Index,Permian, 55.42 , 84.20 , 144.15 ,Normalized Price
2/1/2019,Compression,Compression Price Index,Permian, 55.24 , 83.51 , 143.02 ,Normalized Price
3/1/2019,Compression,Compression Price Index,Permian, 56.08 , 83.43 , 144.06 ,Normalized Price
4/1/2019,Compression,Compression Price Index,Permian, 56.07 , 83.14 , 140.15 ,Normalized Price
5/1/2019,Compression,Compression Price Index,Permian, 56.85 , 83.17 , 143.42 ,Normalized Price
6/1/2019,Compression,Compression Price Index,Permian, 55.77 , 81.52 , 143.63 ,Normalized Price
7/1/2019,Compression,Compression Price Index,Permian, 54.91 , 81.63 , 144.87 ,Normalized Price
8/1/2019,Compression,Compression Price Index,Permian, 50.93 , 76.97 , 139.34 ,Normalized Price
9/1/2019,Compression,Compression Price Index,Permian, 50.93 , 76.77 , 137.36 ,Normalized Price
10/1/2019,Compression,Compression Price Index,Permian, 51.50 , 76.17 , 134.15 ,Normalized Price
11/1/2019,Compression,Compression Price Index,Permian, 51.79 , 75.10 , 131.15 ,Normalized Price
12/1/2019,Compression,Compression Price Index,Permian, 52.00 , 74.57 , 128.98 ,Normalized Price
1/1/2020,Compression,Compression Price Index,Permian, 51.06 , 72.89 , 126.98 ,Normalized Price
2/1/2020,Compression,Compression Price Index,Permian, 50.55 , 72.29 , 125.63 ,Normalized Price
3/1/2020,Compression,Compression Price Index,Permian, 49.65 , 70.65 , 124.87 ,Normalized Price
4/1/2020,Compression,Compression Price Index,Permian, 48.30 , 68.59 , 121.90 ,Normalized Price
5/1/2020,Compression,Compression Price Index,Permian, 47.24 , 66.95 , 118.97 ,Normalized Price
6/1/2020,Compression,Compression Price Index,Permian, 46.22 , 65.56 , 116.10 ,Normalized Price
7/1/2020,Compression,Compression Price Index,Permian, 45.03 , 64.33 , 114.50 ,Normalized Price
8/1/2020,Compression,Compression Price Index,Permian, 43.93 , 63.44 , 113.46 ,Normalized Price
9/1/2020,Compression,Compression Price Index,Permian, 43.25 , 63.57 , 112.96 ,Normalized Price
10/1/2020,Compression,Compression Price Index,Permian, 41.65 , 72.02 , 121.48 ,Normalized Price
11/1/2020,Compression,Compression Price Index,Permian, 41.57 , 69.23 , 119.52 ,Normalized Price
12/1/2020,Compression,Compression Price Index,Permian, 41.51 , 66.67 , 117.21 ,Normalized Price
1/1/2021,Compression,Compression Price Index,Permian, 41.78 , 66.58 , 117.26 ,Normalized Price
2/1/2021,Compression,Compression Price Index,Permian, 42.69 , 67.57 , 125.53 ,Normalized Price
3/1/2021,Compression,Compression Price Index,Permian, 42.08 , 66.66 , 127.42 ,Normalized Price
4/1/2021,Compression,Compression Price Index,Permian, 43.24 , 68.43 , 135.74 ,Normalized Price
5/1/2021,Compression,Compression Price Index,Permian, 43.36 , 68.64 , 138.03 ,Normalized Price
6/1/2021,Compression,Compression Price Index,Permian, 43.45 , 68.90 , 141.69 ,Normalized Price
7/1/2021,Compression,Compression Price Index,Permian, 43.60 , 70.23 , 147.01 ,Normalized Price
8/1/2021,Compression,Compression Price Index,Permian, 43.82 , 70.64 , 148.96 ,Normalized Price
9/1/2021,Compression,Compression Price Index,Permian, 43.74 , 70.38 , 146.32 ,Normalized Price
10/1/2021,Compression,Compression Price Index,Permian, 44.07 , 71.83 , 149.93 ,Normalized Price
11/1/2021,Compression,Compression Price Index,Permian, 43.96 , 72.18 , 150.02 ,Normalized Price
12/1/2021,Compression,Compression Price Index,Permian, 44.03 , 72.68 , 148.77 ,Normalized Price
1/1/2022,Compression,Compression Price Index,Permian, 44.12 , 72.71 , 146.97 ,Normalized Price
2/1/2022,Compression,Compression Price Index,Permian, 44.07 , 72.31 , 143.85 ,Normalized Price
3/1/2022,Compression,Compression Price Index,Permian, 43.90 , 71.10 , 140.42 ,Normalized Price
4/1/2022,Compression,Compression Price Index,Permian, 43.90 , 71.01 , 139.47 ,Normalized Price
1/1/2018,Drilling Mud,Drilling Mud,Permian, 54.24 , 100.00 , 231.23 ,Normalized Price
2/1/2018,Drilling Mud,Drilling Mud,Permian, 54.91 , 99.72 , 231.60 ,Normalized Price
3/1/2018,Drilling Mud,Drilling Mud,Permian, 54.78 , 103.80 , 235.63 ,Normalized Price
4/1/2018,Drilling Mud,Drilling Mud,Permian, 53.88 , 98.94 , 229.80 ,Normalized Price
5/1/2018,Drilling Mud,Drilling Mud,Permian, 53.36 , 97.06 , 226.39 ,Normalized Price
6/1/2018,Drilling Mud,Drilling Mud,Permian, 53.60 , 100.68 , 224.87 ,Normalized Price
7/1/2018,Drilling Mud,Drilling Mud,Permian, 54.30 , 102.95 , 225.26 ,Normalized Price
8/1/2018,Drilling Mud,Drilling Mud,Permian, 54.67 , 103.73 , 227.79 ,Normalized Price
9/1/2018,Drilling Mud,Drilling Mud,Permian, 58.16 , 111.35 , 241.28 ,Normalized Price
10/1/2018,Drilling Mud,Drilling Mud,Permian, 58.74 , 113.32 , 246.69 ,Normalized Price
11/1/2018,Drilling Mud,Drilling Mud,Permian, 58.74 , 116.52 , 259.60 ,Normalized Price
12/1/2018,Drilling Mud,Drilling Mud,Permian, 60.25 , 116.15 , 266.80 ,Normalized Price
1/1/2019,Drilling Mud,Drilling Mud,Permian, 59.41 , 119.86 , 267.14 ,Normalized Price
2/1/2019,Drilling Mud,Drilling Mud,Permian, 61.93 , 124.84 , 265.71 ,Normalized Price
3/1/2019,Drilling Mud,Drilling Mud,Permian, 64.53 , 127.41 , 264.21 ,Normalized Price
4/1/2019,Drilling Mud,Drilling Mud,Permian, 65.82 , 130.89 , 270.84 ,Normalized Price
5/1/2019,Drilling Mud,Drilling Mud,Permian, 67.87 , 136.40 , 285.30 ,Normalized Price
6/1/2019,Drilling Mud,Drilling Mud,Permian, 68.06 , 133.58 , 292.79 ,Normalized Price
7/1/2019,Drilling Mud,Drilling Mud,Permian, 66.42 , 139.14 , 315.87 ,Normalized Price
8/1/2019,Drilling Mud,Drilling Mud,Permian, 66.08 , 148.71 , 335.40 ,Normalized Price
9/1/2019,Drilling Mud,Drilling Mud,Permian, 67.32 , 148.82 , 341.52 ,Normalized Price
10/1/2019,Drilling Mud,Drilling Mud,Permian, 66.42 , 157.03 , 352.53 ,Normalized Price
11/1/2019,Drilling Mud,Drilling Mud,Permian, 68.90 , 167.70 , 358.96 ,Normalized Price
12/1/2019,Drilling Mud,Drilling Mud,Permian, 69.52 , 165.03 , 350.54 ,Normalized Price
1/1/2020,Drilling Mud,Drilling Mud,Permian, 70.85 , 168.90 , 341.02 ,Normalized Price
2/1/2020,Drilling Mud,Drilling Mud,Permian, 69.29 , 170.53 , 332.95 ,Normalized Price
3/1/2020,Drilling Mud,Drilling Mud,Permian, 69.08 , 168.92 , 333.53 ,Normalized Price
4/1/2020,Drilling Mud,Drilling Mud,Permian, 69.84 , 174.09 , 339.54 ,Normalized Price
5/1/2020,Drilling Mud,Drilling Mud,Permian, 75.15 , 176.57 , 340.75 ,Normalized Price
6/1/2020,Drilling Mud,Drilling Mud,Permian, 81.24 , 187.77 , 343.01 ,Normalized Price
7/1/2020,Drilling Mud,Drilling Mud,Permian, 85.91 , 185.54 , 328.51 ,Normalized Price
8/1/2020,Drilling Mud,Drilling Mud,Permian, 88.67 , 182.99 , 325.76 ,Normalized Price
9/1/2020,Drilling Mud,Drilling Mud,Permian, 83.39 , 178.94 , 323.57 ,Normalized Price
10/1/2020,Drilling Mud,Drilling Mud,Permian, 82.96 , 172.64 , 312.98 ,Normalized Price
11/1/2020,Drilling Mud,Drilling Mud,Permian, 81.15 , 168.60 , 309.93 ,Normalized Price
12/1/2020,Drilling Mud,Drilling Mud,Permian, 80.74 , 171.26 , 314.17 ,Normalized Price
1/1/2021,Drilling Mud,Drilling Mud,Permian, 80.86 , 164.79 , 298.15 ,Normalized Price
2/1/2021,Drilling Mud,Drilling Mud,Permian, 81.26 , 163.19 , 289.86 ,Normalized Price
3/1/2021,Drilling Mud,Drilling Mud,Permian, 79.91 , 159.26 , 287.67 ,Normalized Price
4/1/2021,Drilling Mud,Drilling Mud,Permian, 83.10 , 162.58 , 283.91 ,Normalized Price
5/1/2021,Drilling Mud,Drilling Mud,Permian, 79.32 , 157.02 , 276.85 ,Normalized Price
6/1/2021,Drilling Mud,Drilling Mud,Permian, 75.40 , 153.41 , 272.50 ,Normalized Price
7/1/2021,Drilling Mud,Drilling Mud,Permian, 74.04 , 147.22 , 265.96 ,Normalized Price
8/1/2021,Drilling Mud,Drilling Mud,Permian, 73.94 , 146.92 , 268.34 ,Normalized Price
9/1/2021,Drilling Mud,Drilling Mud,Permian, 72.43 , 147.93 , 277.78 ,Normalized Price
10/1/2021,Drilling Mud,Drilling Mud,Permian, 70.53 , 145.70 , 274.72 ,Normalized Price
11/1/2021,Drilling Mud,Drilling Mud,Permian, 69.65 , 138.52 , 266.16 ,Normalized Price
12/1/2021,Drilling Mud,Drilling Mud,Permian, 69.18 , 138.10 , 277.73 ,Normalized Price
1/1/2022,Drilling Mud,Drilling Mud,Permian, 73.61 , 146.44 , 287.06 ,Normalized Price
2/1/2022,Drilling Mud,Drilling Mud,Permian, 73.43 , 151.61 , 288.27 ,Normalized Price
3/1/2022,Drilling Mud,Drilling Mud,Permian, 73.90 , 152.79 , 292.26 ,Normalized Price
4/1/2022,Drilling Mud,Drilling Mud,Permian, 74.92 , 155.47 , 294.73 ,Normalized Price
1/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 90.84 , 100.00 , 106.22 ,Normalized Price
2/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 90.66 , 99.67 , 106.48 ,Normalized Price
3/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 90.53 , 99.43 , 106.08 ,Normalized Price
4/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 91.03 , 100.44 , 106.37 ,Normalized Price
5/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 92.72 , 102.02 , 108.08 ,Normalized Price
6/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 93.99 , 104.36 , 109.60 ,Normalized Price
7/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 95.05 , 106.13 , 111.54 ,Normalized Price
8/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 96.51 , 106.71 , 112.99 ,Normalized Price
9/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 97.89 , 107.86 , 114.09 ,Normalized Price
10/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 98.48 , 108.74 , 114.95 ,Normalized Price
11/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 99.06 , 108.20 , 115.55 ,Normalized Price
12/1/2018,Drilling Operations,Drilling Operations Price Index,Permian, 98.84 , 107.79 , 116.02 ,Normalized Price
1/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 98.24 , 106.70 , 117.11 ,Normalized Price
2/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 96.81 , 105.88 , 117.17 ,Normalized Price
3/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 96.53 , 104.85 , 117.05 ,Normalized Price
4/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 97.52 , 105.27 , 117.57 ,Normalized Price
5/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 98.72 , 105.60 , 117.99 ,Normalized Price
6/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 99.17 , 106.27 , 118.50 ,Normalized Price
7/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 99.53 , 106.77 , 118.44 ,Normalized Price
8/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 99.83 , 105.97 , 117.81 ,Normalized Price
9/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 100.23 , 105.54 , 118.82 ,Normalized Price
10/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 100.48 , 105.74 , 117.79 ,Normalized Price
11/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 100.69 , 105.87 , 117.10 ,Normalized Price
12/1/2019,Drilling Operations,Drilling Operations Price Index,Permian, 100.79 , 105.95 , 117.64 ,Normalized Price
1/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 100.76 , 105.95 , 116.80 ,Normalized Price
2/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 101.18 , 106.13 , 116.76 ,Normalized Price
3/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 99.89 , 106.12 , 117.26 ,Normalized Price
4/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 98.61 , 105.49 , 116.46 ,Normalized Price
5/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 97.61 , 103.76 , 115.76 ,Normalized Price
6/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 96.01 , 102.00 , 113.25 ,Normalized Price
7/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 95.23 , 100.64 , 111.36 ,Normalized Price
8/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 94.65 , 99.64 , 110.84 ,Normalized Price
9/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 94.39 , 100.90 , 112.29 ,Normalized Price
10/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 90.43 , 100.66 , 112.19 ,Normalized Price
11/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 87.44 , 100.19 , 113.52 ,Normalized Price
12/1/2020,Drilling Operations,Drilling Operations Price Index,Permian, 85.21 , 99.24 , 113.67 ,Normalized Price
1/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 83.53 , 96.64 , 113.10 ,Normalized Price
2/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 82.26 , 95.93 , 113.29 ,Normalized Price
3/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 81.68 , 96.04 , 113.41 ,Normalized Price
4/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 81.62 , 96.12 , 113.53 ,Normalized Price
5/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 81.13 , 96.19 , 114.31 ,Normalized Price
6/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 80.47 , 95.35 , 114.17 ,Normalized Price
7/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 80.10 , 93.83 , 114.20 ,Normalized Price
8/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 79.78 , 93.28 , 114.22 ,Normalized Price
9/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 79.55 , 93.10 , 113.93 ,Normalized Price
10/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 79.42 , 93.01 , 114.02 ,Normalized Price
11/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 80.81 , 93.32 , 113.78 ,Normalized Price
12/1/2021,Drilling Operations,Drilling Operations Price Index,Permian, 81.75 , 94.18 , 113.02 ,Normalized Price
1/1/2022,Drilling Operations,Drilling Operations Price Index,Permian, 82.22 , 94.80 , 111.26 ,Normalized Price
2/1/2022,Drilling Operations,Drilling Operations Price Index,Permian, 83.79 , 96.11 , 110.23 ,Normalized Price
3/1/2022,Drilling Operations,Drilling Operations Price Index,Permian, 85.62 , 97.45 , 110.29 ,Normalized Price
4/1/2022,Drilling Operations,Drilling Operations Price Index,Permian, 86.17 , 97.95 , 109.67 ,Normalized Price
1/1/2018,Drilling Operations,Day Rate Price Index,Permian, 91.80 , 100.00 , 104.92 ,Normalized Price
2/1/2018,Drilling Operations,Day Rate Price Index,Permian, 91.60 , 99.59 , 105.12 ,Normalized Price
3/1/2018,Drilling Operations,Day Rate Price Index,Permian, 91.44 , 99.28 , 104.66 ,Normalized Price
4/1/2018,Drilling Operations,Day Rate Price Index,Permian, 91.94 , 100.28 , 104.93 ,Normalized Price
5/1/2018,Drilling Operations,Day Rate Price Index,Permian, 93.55 , 101.82 , 106.54 ,Normalized Price
